platform,commenter_id,commenter_username,post_mid,thread_id,post_url,root_comment_url,topic,topic_relevance,training_grade,source_excel_row
facebook,1593006579,kelly.taggerty,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:991404669603282,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=991404669603282&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2270
facebook,100000082788159,pearl.goff,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1297675001932526,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1297675001932526&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2271
facebook,100000442047516,mary.reese.104,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:747596164482275,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=747596164482275&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2275
facebook,100010250041994,patricia.lee.griffin,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:726885883479727,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=726885883479727&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,core_usable,2276
facebook,1157500836,carl.wood.733,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,100004004726250,lisa.brooks.73113,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,100005881291663,ruthann.peart,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,1150901365,susan.dixon.56,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,100013935556437,wanda.crocker.1042,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,100000081627325,cstrausscoffey,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1267129801657157,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1267129801657157&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2277
facebook,100011862303165,donna.eakes.1,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:3603479696623392,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=3603479696623392&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2279
facebook,100001432507263,diane.counts.9,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:2240895873055202,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=2240895873055202&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2282
facebook,100002842318875,teslaspirit,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:726791820241185,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=726791820241185&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,relevant_context_only,2290
facebook,100073720063249,james.dunning.850716,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1101494568513218,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1101494568513218&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,core_usable,2291
facebook,100000144777926,leesa.clarkbower,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1361139938317419,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1361139938317419&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,relevant_context_only,2292
facebook,1136007068,jerry.bransford.7,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:940993414820212,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=940993414820212&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2294
facebook,1618472207,cathy.witchie,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1020999420116592,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1020999420116592&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,relevant_context_only,2295
facebook,1834759971,dennis.r.watkins,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1064602602472523,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1064602602472523&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2297
facebook,1354713102,terriljacobsen,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:738498128922766,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=738498128922766&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2298
facebook,100000536521443,muzicizlife89,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:752690013895500,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=752690013895500&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2299
facebook,100010741488743,shel.myers.2025,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:2356550911408671,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=2356550911408671&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,relevant_context_only,2301
facebook,100004082820244,bryson.caves,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1430671341557202,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1430671341557202&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,relevant_context_only,2304
facebook,507009802,damarco4u,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:765646059252730,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=765646059252730&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,core_usable,2309
facebook,1839211581,cooperhomes,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1826920144589658,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1826920144589658&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,generally_usable,2315
facebook,100006061783742,kini.rodriguez.71,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1040938834867008,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1040938834867008&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,strongly_relevant,generally_usable,2320
facebook,1227544586,anette.barnard1,Facebook:post:pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,id:1960850734724225,https://www.facebook.com/countryrebelclothing/posts/pfbid02BuMKoL8qwwjYkpsadxZQE6HJtyWNoTXXt1URLVXj8awyCF9b2dXDmdtXzAy933dil,https://www.facebook.com/countryrebelclothing/posts/pfbid08BgBb3YSZAzrS4DHPQPGecAtQQVXb5iYSFNTUHCYfjELm6qN9Wyab83fAcAoUTy9l?comment_id=1960850734724225&__cft__[0]=AZZhqzFm5SGLbFYWZFSOlF6VxWCrftb5pKJTZVOBUVvWLLJYjkCtRHabAG1MTy891AK7oJgPbxbnDHH23WJ7dkEVq951kVKFVVMnNvpncvnBQD_Rw4qOKQWxI_Rt5l9qc0DUXTf3y_kOVf5tm2C9yaPECq0zg7JPA_Df46zRAp1Hlg&__tn__=R]-R,Should the United States adopt stricter regulation and criminal enforcement against fentanyl?,relevant,relevant_context_only,2321
