mid,native_id,url,topic,keyword,source_file,reason
Instagram:post:3703510880119199061,3703510880119199061,https://www.instagram.com/p/DNlg4X_TJVV/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3774658793452368241,3774658793452368241,https://www.instagram.com/p/DRiSCx0CHFx/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3849032231918920078,3849032231918920078,https://www.instagram.com/p/DVqgmwAjmGO/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3868075963934643722,3868075963934643722,https://www.instagram.com/p/DWuKphijRYK/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3872194295575165198,3872194295575165198,https://www.instagram.com/p/DW8zDIxDTkO/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3886787539562463304,3886787539562463304,https://www.instagram.com/p/DXwpKyVCQBI/,演唱会和体育赛事门票是否应强制显示全价？,ticket fees,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3773209562971718254,3773209562971718254,https://www.instagram.com/p/DRdIhswCUJu/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913605422305439704,3913605422305439704,https://www.instagram.com/p/DZP62V7ju_Y/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3918919653457436815,3918919653457436815,https://www.instagram.com/p/DZizKlXoKCP/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3657308185842671332,3657308185842671332,https://www.instagram.com/p/DLBXmrzR97k/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3766456170018507356,3766456170018507356,https://www.instagram.com/p/DRFI-5cCApc/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3908048506443412563,3908048506443412563,https://www.instagram.com/p/DY8LWkvjjRT/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3897081299140688610,3897081299140688610,https://www.instagram.com/p/DYVNstAGTri/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909256348639173419,3909256348639173419,https://www.instagram.com/p/DZAd-_clBsr/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3900561738277942032,3900561738277942032,https://www.instagram.com/p/DYhlDwiiXMQ/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3755922555367385998,3755922555367385998,https://www.instagram.com/p/DQft6oUjOuO/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916474173946708471,3916474173946708471,https://www.instagram.com/p/DZaHILGFcH3/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3637759671997678043,3637759671997678043,https://www.instagram.com/p/DJ76yXjqcHb/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3741443669917298075,3741443669917298075,https://www.instagram.com/p/DPsRzHcje2b/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3880462787147688368,3880462787147688368,https://www.instagram.com/p/DXaLFhoD2mw/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916493255605079244,3916493255605079244,https://www.instagram.com/p/DZaLd2RjczM/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3919379410906917709,3919379410906917709,https://www.instagram.com/p/DZkbs73FitN/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910181062236405669,3910181062236405669,https://www.instagram.com/p/DZDwPWGD3-l/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3662594195710772782,3662594195710772782,https://www.instagram.com/p/DLUJgQHv4Yu/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907841744461790236,3907841744461790236,https://www.instagram.com/p/DY7cVypFnwc/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3845395283569189576,3845395283569189576,https://www.instagram.com/p/DVdlqL6GqLI/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906484851230743006,3906484851230743006,https://www.instagram.com/p/DY2n0ZWDZne/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3921453103165930134,3921453103165930134,https://www.instagram.com/p/DZrzNIRjvqW/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3650781461079001613,3650781461079001613,https://www.instagram.com/p/DKqLmVsMgoN/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3915822895863192348,3915822895863192348,https://www.instagram.com/p/DZXzC1HRFsc/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3779562417282819494,3779562417282819494,https://www.instagram.com/p/DRzs_5YjyWm/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3780573780243267617,3780573780243267617,https://www.instagram.com/p/DR3S9KijkAh/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920927774534349702,3920927774534349702,https://www.instagram.com/p/DZp7wl3FTOG/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3664553244596826342,3664553244596826342,https://www.instagram.com/p/DLbG8KksvDm/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3842695786631617554,3842695786631617554,https://www.instagram.com/p/DVT_3VeEVwS/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907930772073645673,3907930772073645673,https://www.instagram.com/p/DY7wlUERIZp/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3915784230017675355,3915784230017675355,https://www.instagram.com/p/DZXqQKvR7Bb/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3919046799741464559,3919046799741464559,https://www.instagram.com/p/DZjQEzkuK_v/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922364756115350466,3922364756115350466,https://www.instagram.com/p/DZvCfbPxGPC/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3687661499502548683,3687661499502548683,https://www.instagram.com/p/DMtNJiBu9bL/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3897644191648656752,3897644191648656752,https://www.instagram.com/p/DYXNr3gFS1w/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3906705137279012246,3906705137279012246,https://www.instagram.com/p/DY3Z5-ttY2W/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913039751166781114,3913039751166781114,https://www.instagram.com/p/DZN6OvoR2a6/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3915766359578185031,3915766359578185031,https://www.instagram.com/p/DZXmMHmFQ1H/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3920298849563898245,3920298849563898245,https://www.instagram.com/p/DZnswh1oPGF/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3844106485971059940,3844106485971059940,https://www.instagram.com/p/DVZAntnFITk/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3905687671293280066,3905687671293280066,https://www.instagram.com/p/DYzyj5rDv9C/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3648172274688337897,3648172274688337897,https://www.instagram.com/p/DKg6VrgOifp/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3713699422162519783,3713699422162519783,https://www.instagram.com/p/DOJtfLMkgbn/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3898372315985773069,3898372315985773069,https://www.instagram.com/p/DYZzPeIjIIN/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3900528850942875561,3900528850942875561,https://www.instagram.com/p/DYhdlL0nNep/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3656285156416386894,3656285156416386894,https://www.instagram.com/p/DK9u_pZu3dO/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3752780165152724050,3752780165152724050,https://www.instagram.com/p/DQUja1YD1RS/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3778084188634080461,3778084188634080461,https://www.instagram.com/p/DRuc41rDeTN/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3897221234778607844,3897221234778607844,https://www.instagram.com/p/DYVthCOFpDk/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910114814119402148,3910114814119402148,https://www.instagram.com/p/DZDhLTulFqk/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3731897271903787814,3731897271903787814,https://www.instagram.com/p/DPKXMveExsm/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3901446308715227286,3901446308715227286,https://www.instagram.com/p/DYkuL89OuiW/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3912403900382107397,3912403900382107397,https://www.instagram.com/p/DZLpp5cINcF/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922499505181808694,3922499505181808694,https://www.instagram.com/p/DZvhISGAdg2/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3642288216297835763,3642288216297835763,https://www.instagram.com/p/DKMAdXGBgzz/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3653409739239073842,3653409739239073842,https://www.instagram.com/p/DKzhM0eTCgy/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3673937214155130031,3673937214155130031,https://www.instagram.com/p/DL8cm5QzgSv/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3678022005647813204,3678022005647813204,https://www.instagram.com/p/DMK9YbytSpU/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3679474766172135977,3679474766172135977,https://www.instagram.com/p/DMQHs4dtCIp/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3755945182312385951,3755945182312385951,https://www.instagram.com/p/DQfzD5Tkc2f/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3766586190020428799,3766586190020428799,https://www.instagram.com/p/DRFmi8AD0P_/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3776194039805714717,3776194039805714717,https://www.instagram.com/p/DRnvHjZkSEd/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3897900757299709321,3897900757299709321,https://www.instagram.com/p/DYYIBY4k0WJ/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3899851273277095646,3899851273277095646,https://www.instagram.com/p/DYfDhIciT7e/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916554870744761733,3916554870744761733,https://www.instagram.com/p/DZaZed2EUWF/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917349289051344081,3917349289051344081,https://www.instagram.com/p/DZdOGxjCMzR/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3656500956520643696,3656500956520643696,https://www.instagram.com/p/DK-gD86Sfxw/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3660639802148103859,3660639802148103859,https://www.instagram.com/p/DLNNIFRsaaz/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3675968303138972068,3675968303138972068,https://www.instagram.com/p/DMDqbISMaGk/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3683925727007252901,3683925727007252901,https://www.instagram.com/p/DMf7u4xMKGl/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3705966628478037201,3705966628478037201,https://www.instagram.com/p/DNuPQN34qzR/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3716784823554826557,3716784823554826557,https://www.instagram.com/p/DOUrBrKjGE9/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3729630518490417862,3729630518490417862,https://www.instagram.com/p/DPCTzI2E8rG/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3738125484006826373,3738125484006826373,https://www.instagram.com/p/DPgfVKAD-GF/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3738827865795520820,3738827865795520820,https://www.instagram.com/p/DPi_CKBEuk0/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3804964159357198729,3804964159357198729,https://www.instagram.com/p/DTN8r5NlCGJ/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3853856251777008998,3853856251777008998,https://www.instagram.com/p/DV7pdemlkVm/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3857275810726868748,3857275810726868748,https://www.instagram.com/p/DWHy-nDFPcM/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3857367209635264820,3857367209635264820,https://www.instagram.com/p/DWIHwo6jLk0/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3874774022475586260,3874774022475586260,https://www.instagram.com/p/DXF9nGqkZrU/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3896937896347625322,3896937896347625322,https://www.instagram.com/p/DYUtF6vjudq/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3898384887330645701,3898384887330645701,https://www.instagram.com/p/DYZ2GaHGCbF/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3898477533138503024,3898477533138503024,https://www.instagram.com/p/DYaLKlPj8Vw/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3901252992426875969,3901252992426875969,https://www.instagram.com/p/DYkCO1IiJxB/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3901272799608986844,3901272799608986844,https://www.instagram.com/p/DYkGvEAllzc/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3904779498052700833,3904779498052700833,https://www.instagram.com/p/DYwkEPbqMqh/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3905782558218063721,3905782558218063721,https://www.instagram.com/p/DY0IIsAgQ9p/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909285876765064580,3909285876765064580,https://www.instagram.com/p/DZAksrqCH2E/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909467929239894365,3909467929239894365,https://www.instagram.com/p/DZBOF5PIDld/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3914954505616421041,3914954505616421041,https://www.instagram.com/p/DZUtmFrFPCx/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916111063476713408,3916111063476713408,https://www.instagram.com/p/DZY0kOHgbfA/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3916835553291632495,3916835553291632495,https://www.instagram.com/p/DZbZS71kX9v/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917198183143120592,3917198183143120592,https://www.instagram.com/p/DZcrv5NDR7Q/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917349037409417214,3917349037409417214,https://www.instagram.com/p/DZdODHMAbf-/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3917934299073020471,3917934299073020471,https://www.instagram.com/p/DZfTHylkQI3/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3918768349407981157,3918768349407981157,https://www.instagram.com/p/DZiQw0fga5l/,美国是否应扩大可负担住房供给？,zoning reform,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3923278885081412102,3923278885081412102,https://www.instagram.com/p/DZySVwMEXIG/,美国是否应扩大可负担住房供给？,rent too high,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3903415206285426062,3903415206285426062,https://www.instagram.com/p/DYrt3LtgD2O/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3890635422942966439,3890635422942966439,https://www.instagram.com/p/DX-UE2_ETKn/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3893517354647688864,3893517354647688864,https://www.instagram.com/p/DYIjWfCmBag/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3903731706570982594,3903731706570982594,https://www.instagram.com/p/DYs103kl8TC/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3857253123921024541,3857253123921024541,https://www.instagram.com/p/DWHt0eUFBYd/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3867287583194479802,3867287583194479802,https://www.instagram.com/p/DWrXZEwlfy6/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907806333186380636,3907806333186380636,https://www.instagram.com/p/DY7USfUmJNc/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3796162999665573109,3796162999665573109,https://www.instagram.com/p/DSuriKgjDz1/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3909952711835620784,3909952711835620784,https://www.instagram.com/p/DZC8UaNiZWw/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3894337051646774292,3894337051646774292,https://www.instagram.com/p/DYLdupXDEwU/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913694937477282395,3913694937477282395,https://www.instagram.com/p/DZQPM9bk_pb/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3776120929160814678,3776120929160814678,https://www.instagram.com/p/DRnefpzjGBW/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3894384585299981957,3894384585299981957,https://www.instagram.com/p/DYLoiWhj_aF/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3820900015909152285,3820900015909152285,https://www.instagram.com/p/DUGkFIKjKYd/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3908275065736466726,3908275065736466726,https://www.instagram.com/p/DY8-3chvREm/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3790694556120351934,3790694556120351934,https://www.instagram.com/p/DSbQJ1lj4S-/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3778041590007517532,3778041590007517532,https://www.instagram.com/p/DRuTM8nDNFc/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3858521422503537808,3858521422503537808,https://www.instagram.com/p/DWMOMpajuyQ/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910248392316543837,3910248392316543837,https://www.instagram.com/p/DZD_jIHkeNd/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3789640014997792810,3789640014997792810,https://www.instagram.com/p/DSXgYPojKgq/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3810826524057110105,3810826524057110105,https://www.instagram.com/p/DTixohzD4ZZ/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3796976021254885672,3796976021254885672,https://www.instagram.com/p/DSxkZL3ktEo/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3801264338003127886,3801264338003127886,https://www.instagram.com/p/DTAzcaECW5O/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3913653155380940327,3913653155380940327,https://www.instagram.com/p/DZQFs80kU4n/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3839071723686368111,3839071723686368111,https://www.instagram.com/p/DVHH2R1kpNv/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3868073748871596029,3868073748871596029,https://www.instagram.com/p/DWuKJSmgUf9/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3786295455975188625,3786295455975188625,https://www.instagram.com/p/DSLn6gUE6iR/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3854270432510190410,3854270432510190410,https://www.instagram.com/p/DV9HomeD6NK/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3889650571305434797,3889650571305434797,https://www.instagram.com/p/DX60JYbDj6t/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3890450056080162887,3890450056080162887,https://www.instagram.com/p/DX9p7apDoBH/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3922669898413913434,3922669898413913434,https://www.instagram.com/p/DZwH31KFDVa/,高校是否应为高学费和学生债务承担更多责任？,college tuition,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3795055945891018590,3795055945891018590,https://www.instagram.com/p/DSqv0aVkXde/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3804821364696597376,3804821364696597376,https://www.instagram.com/p/DTNcN9UjsOA/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3806627650965960562,3806627650965960562,https://www.instagram.com/p/DTT264gAXdyiS8m9DeQKxtuQtk166Wggg6ZRok0/,高校是否应为高学费和学生债务承担更多责任？,student loan default,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
